timeindex,cooking,drinking-water,electricity,service-water
2022-01-02T06:00:00Z,0.0780007,3.645856333,57.99235923,0
2022-01-02T07:00:00Z,0.032001017,4.079175667,53.0224314,7.705518667
2022-01-02T08:00:00Z,5.00E-08,4.512501,51.68108183,11.50151633
2022-01-02T09:00:00Z,5.043663717,0,50.19274577,8.015469667
2022-01-02T10:00:00Z,132.2711763,3.670963333,47.58524853,0
2022-01-02T11:00:00Z,312.6664379,4.445958333,50.04357932,0
2022-01-02T12:00:00Z,122.277158,4.845826333,51.2177449,0
2022-01-02T13:00:00Z,2.537614867,0,52.78942177,0
2022-01-02T14:00:00Z,0,0,60.50702592,7.529621333
2022-01-02T15:00:00Z,0,0,64.35950313,10.73981167
2022-01-02T16:00:00Z,6.346514267,0.050118,54.19525152,13.040389
2022-01-02T17:00:00Z,129.781347,0.025119,56.32691063,7.714774333
2022-01-02T18:00:00Z,301.607077,0.0126,58.8123215,0
2022-01-02T19:00:00Z,134.6093229,0.0126,75.99740548,0
2022-01-02T20:00:00Z,4.2398492,0.0126,79.96731005,0
2022-01-02T21:00:00Z,0,0.0126,69.21165897,0
2022-01-02T22:00:00Z,0,0.0126,57.9057573,0
2022-01-02T23:00:00Z,0,0,22.39208268,0
2022-01-03T00:00:00Z,0,0,6.04693155,0
2022-01-03T01:00:00Z,0,0,21.7136118,0
2022-01-03T02:00:00Z,0,0,29.02195807,0
2022-01-03T03:00:00Z,0,0,37.66360133,0
2022-01-03T04:00:00Z,0.0000002,0,43.53971598,0
2022-01-03T05:00:00Z,0.068000867,4.429164667,51.78322083,0
2022-01-03T06:00:00Z,0.092000467,3.762516,49.60627812,0
2022-01-03T07:00:00Z,0.020001,4.412511,44.97060948,6.612958667
2022-01-03T08:00:00Z,0,4.645841333,49.71857768,9.808402
2022-01-03T09:00:00Z,4.1616151,0,58.22690112,10.26401633
2022-01-03T10:00:00Z,127.5273561,2.995984333,61.83522635,0
2022-01-03T11:00:00Z,311.6031711,4.095956333,58.941062,0
2022-01-03T12:00:00Z,129.1306747,4.295834333,60.6443908,0
2022-01-03T13:00:00Z,4.083246867,0,58.55440318,0
2022-01-03T14:00:00Z,0,0,67.9711649,7.075703667
2022-01-03T15:00:00Z,0,0,75.49281175,12.68638333
2022-01-03T16:00:00Z,4.567083233,0.025119,61.26857655,10.518424
2022-01-03T17:00:00Z,123.833927,0.025119,57.709412,8.559586333
2022-01-03T18:00:00Z,305.3903577,0.0126,57.23574403,0
2022-01-03T19:00:00Z,134.1875187,0.0126,68.52625698,0
2022-01-03T20:00:00Z,6.6298104,0.0126,74.81383373,0
2022-01-03T21:00:00Z,0,0.0126,69.31682103,0
2022-01-03T22:00:00Z,0,0.0126,53.4925187,0
2022-01-03T23:00:00Z,0,0,17.60883818,0
2022-01-04T00:00:00Z,0,0,4.146103183,0
2022-01-04T01:00:00Z,0,0,20.81361238,0
2022-01-04T02:00:00Z,0,0,39.13360503,0
2022-01-04T03:00:00Z,0,0,44.0694313,0
2022-01-04T04:00:00Z,2.16667E-07,0,51.41653057,0
2022-01-04T05:00:00Z,0.0370013,5.145823333,54.93213047,0
2022-01-04T06:00:00Z,0.103000283,3.362521,57.99868868,0
2022-01-04T07:00:00Z,0.040001017,3.162533,52.6536043,9.722756667
2022-01-04T08:00:00Z,1.66667E-07,4.279169667,52.70190603,10.69407733
2022-01-04T09:00:00Z,7.03467595,0,52.10190403,8.687076333
2022-01-04T10:00:00Z,138.4471163,4.929280667,54.49606537,0
2022-01-04T11:00:00Z,297.6675964,4.012637,51.68273998,0
2022-01-04T12:00:00Z,128.0867571,3.745843333,52.23023973,0
2022-01-04T13:00:00Z,5.270044183,0,57.65607743,0
2022-01-04T14:00:00Z,0,0,64.69784453,7.856314
2022-01-04T15:00:00Z,0,0,69.01531375,10.26233767
2022-01-04T16:00:00Z,7.097675883,0.025119,52.96190778,10.32418433
2022-01-04T17:00:00Z,121.3518936,0.025119,53.69523602,9.07608
2022-01-04T18:00:00Z,294.9216631,0.0126,51.70282413,0
2022-01-04T19:00:00Z,144.8974333,0.0126,60.29035252,0
2022-01-04T20:00:00Z,7.91792575,0.0126,69.39957208,0
2022-01-04T21:00:00Z,0,0.0126,67.79616402,0
2022-01-04T22:00:00Z,0,0.0126,54.11808302,0
2022-01-04T23:00:00Z,0,0,17.20841982,0
2022-01-05T00:00:00Z,0,0,9.528595,0
2022-01-05T01:00:00Z,0,0,21.8669346,0
2022-01-05T02:00:00Z,0,0,33.4927776,0
2022-01-05T03:00:00Z,0,0,41.18192953,0
2022-01-05T04:00:00Z,0.004000167,0,47.45644193,0
2022-01-05T05:00:00Z,0.068000867,4.562502,51.23605212,0
2022-01-05T06:00:00Z,0.086000567,3.729185667,50.94044087,0
2022-01-05T07:00:00Z,0.022001633,4.979159667,51.52626538,6.214072
2022-01-05T08:00:00Z,0.00000035,3.112523,52.60357002,10.58658833
2022-01-05T09:00:00Z,3.997894,0,48.96191152,9.070310667
2022-01-05T10:00:00Z,127.6918036,4.545955333,47.56024657,0
2022-01-05T11:00:00Z,301.1524751,4.004299667,53.07690378,0
2022-01-05T12:00:00Z,132.1455056,3.729181667,49.72441113,0
2022-01-05T13:00:00Z,9.847278167,0,51.22858378,0
2022-01-05T14:00:00Z,0,0,62.14118068,7.982885667
2022-01-05T15:00:00Z,0,0,64.65783408,11.133251
2022-01-05T16:00:00Z,7.379010617,0.025119,59.97357573,11.08077
2022-01-05T17:00:00Z,128.9572384,0.00012,58.44523045,9.214309333
2022-01-05T18:00:00Z,286.4929005,0.0126,63.1116467,0
2022-01-05T19:00:00Z,142.3404018,0.0126,71.56601073,0
2022-01-05T20:00:00Z,10.0340119,0.0126,72.22325688,0
2022-01-05T21:00:00Z,0,0.0126,70.33513783,0
2022-01-05T22:00:00Z,0,0.0126,56.20051943,0
2022-01-05T23:00:00Z,0,0,20.49268118,0
2022-01-06T00:00:00Z,0,0,8.373595067,0
2022-01-06T01:00:00Z,0,0,22.2936071,0
2022-01-06T02:00:00Z,0,0,32.19777527,0
2022-01-06T03:00:00Z,0,0,37.96943067,0
2022-01-06T04:00:00Z,0.004000517,0,46.38320108,0
2022-01-06T05:00:00Z,0.060001,4.06251,55.98146238,0
2022-01-06T06:00:00Z,0.059001017,4.795831333,57.91234988,0
2022-01-06T07:00:00Z,0.057000667,4.779165667,57.85542162,7.085609667
2022-01-06T08:00:00Z,0.00000025,4.029178667,56.58356142,9.744060333
2022-01-06T09:00:00Z,8.253077967,0,59.19273038,9.325142667
2022-01-06T10:00:00Z,138.607901,3.920968333,57.72856332,0
2022-01-06T11:00:00Z,289.0050161,3.029309667,55.50106708,0
2022-01-06T12:00:00Z,133.2450211,4.045843333,52.45774468,0
2022-01-06T13:00:00Z,5.95784355,0,49.8719187,0
2022-01-06T14:00:00Z,0,0,62.21535085,8.04886
2022-01-06T15:00:00Z,0,0,64.68199355,11.088301
2022-01-06T16:00:00Z,5.816945283,0.00012,47.33859012,10.78259667
2022-01-06T17:00:00Z,133.8070742,0.025119,51.28774192,9.889174333
2022-01-06T18:00:00Z,297.198446,0.0126,49.9350844,0
2022-01-06T19:00:00Z,131.259807,0.0126,61.9621847,0
2022-01-06T20:00:00Z,7.096882283,0.0126,69.49426233,0
2022-01-06T21:00:00Z,0,0.0126,67.0999078,0
2022-01-06T22:00:00Z,0,0.0126,58.215481,0
2022-01-06T23:00:00Z,0,0,20.24408107,0
2022-01-07T00:00:00Z,0,0,0,0
2022-01-07T01:00:00Z,0,0,0,0
2022-01-07T02:00:00Z,0,0,0,0
2022-01-07T03:00:00Z,0,0,0,0
2022-01-07T04:00:00Z,0,0,0,0
2022-01-07T05:00:00Z,1.08333E-06,5.145818333,0,0
2022-01-07T06:00:00Z,0.08700055,3.962511,0,0
2022-01-07T07:00:00Z,0.0950002,3.579191667,0,8.753809
2022-01-07T08:00:00Z,0.00200015,3.545852333,0,8.961789333
2022-01-07T09:00:00Z,6.535007217,0,0,7.947084333
2022-01-07T10:00:00Z,135.6411039,4.379288667,0,0
2022-01-07T11:00:00Z,298.9682107,4.287632,0,0
2022-01-07T12:00:00Z,127.1938041,3.762513,0,0
2022-01-07T13:00:00Z,5.809425867,0,0,0
2022-01-07T14:00:00Z,0,0,0,8.106238
2022-01-07T15:00:00Z,0,0,0,10.63662933
2022-01-07T16:00:00Z,8.33097615,0.00012,0,11.05743667
2022-01-07T17:00:00Z,138.3247504,0.025119,0,9.90835
2022-01-07T18:00:00Z,309.7696048,0.0126,0,0
2022-01-07T19:00:00Z,118.9329314,0.0126,0,0
2022-01-07T20:00:00Z,2.241311433,0.0126,0,0
2022-01-07T21:00:00Z,0,0.0126,0,0
2022-01-07T22:00:00Z,0,0.0126,0,0
2022-01-07T23:00:00Z,0,0,0,0
2022-01-08T00:00:00Z,0,0,9.346924583,0
2022-01-08T01:00:00Z,0,0,24.53859487,0
2022-01-08T02:00:00Z,0,0,34.83360498,0
2022-01-08T03:00:00Z,0,0,39.49192885,0
2022-01-08T04:00:00Z,1.33333E-07,0,42.76695492,0
2022-01-08T05:00:00Z,0.037000983,3.629185667,45.73255772,0
2022-01-08T06:00:00Z,0.106000233,4.379164667,53.19478375,0
2022-01-08T07:00:00Z,0.043001,4.329169667,48.98544135,7.766103
2022-01-08T08:00:00Z,4.33333E-07,3.995849333,51.05357337,10.50408833
2022-01-08T09:00:00Z,6.206848333,0,53.07522998,10.94393133
2022-01-08T10:00:00Z,114.6071468,4.020969333,60.09104727,0
2022-01-08T11:00:00Z,306.723524,4.029297667,60.41188373,0
2022-01-08T12:00:00Z,140.2458004,4.279170667,60.789393,0
2022-01-08T13:00:00Z,7.340162483,0,54.16191215,0
2022-01-08T14:00:00Z,0,0,63.1820098,6.469967333
2022-01-08T15:00:00Z,0,0,66.58614855,11.340899
2022-01-08T16:00:00Z,6.9762145,0.00012,50.6160846,10.893369
2022-01-08T17:00:00Z,120.7709777,0.025119,49.53941313,7.941259
2022-01-08T18:00:00Z,304.7241098,0.0126,54.83399132,0
2022-01-08T19:00:00Z,139.4698005,0.0126,66.56543397,0
2022-01-08T20:00:00Z,4.778097617,0.0126,74.3101572,0
2022-01-08T21:00:00Z,0,0.0126,63.84432078,0
2022-01-08T22:00:00Z,0,0.0126,49.30269067,0
2022-01-08T23:00:00Z,0,0,18.9554323,0
2022-01-09T00:00:00Z,0,0,7.092766383,0
2022-01-09T01:00:00Z,0,0,24.95027562,0
2022-01-09T02:00:00Z,0,0,36.70777555,0
2022-01-09T03:00:00Z,0,0,43.58109885,0
2022-01-09T04:00:00Z,0,0,52.577534,0
2022-01-09T05:00:00Z,0.0130011,4.029170667,57.66996198,0
2022-01-09T06:00:00Z,0.116000067,4.145841333,58.20784893,0
2022-01-09T07:00:00Z,0.051000783,4.129171667,57.61591728,7.193865
2022-01-09T08:00:00Z,0.00000015,3.929184667,55.24606792,9.627563667
2022-01-09T09:00:00Z,5.778025033,0,49.21358248,9.041038
2022-01-09T10:00:00Z,149.9154264,5.695931333,52.39191043,0
2022-01-09T11:00:00Z,300.0916763,3.004320667,50.54024545,0
2022-01-09T12:00:00Z,113.1625621,3.729186667,50.94357368,0
2022-01-09T13:00:00Z,5.9187927,0,53.41107673,0
2022-01-09T14:00:00Z,0,0,61.0645139,7.96122
2022-01-09T15:00:00Z,0,0,59.25117207,11.28667133
2022-01-09T16:00:00Z,5.247091317,0.00012,53.6827457,12.823012
2022-01-09T17:00:00Z,122.2188886,0.025119,56.75190298,8.202882667
2022-01-09T18:00:00Z,299.606028,0.0126,60.38974427,0
2022-01-09T19:00:00Z,141.1969884,0.0126,72.6035934,0
2022-01-09T20:00:00Z,7.643380667,0.0126,73.89842568,0
2022-01-09T21:00:00Z,0,0.0126,66.4721419,0
2022-01-09T22:00:00Z,0,0.0126,52.55658737,0
2022-01-09T23:00:00Z,0,0,18.52059233,0
2022-01-10T00:00:00Z,0,0,7.40359375,0
2022-01-10T01:00:00Z,0,0,20.86693792,0
2022-01-10T02:00:00Z,0,0,30.51527165,0
2022-01-10T03:00:00Z,0,0,37.892759,0
2022-01-10T04:00:00Z,0,0,42.7841198,0
2022-01-10T05:00:00Z,0.0420008,4.362506,50.92313685,0
2022-01-10T06:00:00Z,0.12,3.829186667,54.61127707,0
2022-01-10T07:00:00Z,0.018001633,3.845850333,54.12235303,8.510358667
2022-01-10T08:00:00Z,0.0000003,3.479184667,55.67773042,9.05867
2022-01-10T09:00:00Z,4.6381945,0,58.55939445,7.974541333
2022-01-10T10:00:00Z,126.9407375,4.237626,62.73522792,0
2022-01-10T11:00:00Z,298.4058109,4.129294667,58.86273182,0
2022-01-10T12:00:00Z,138.5648074,4.729160667,59.31939933,0
2022-01-10T13:00:00Z,7.034746767,0,58.36524127,0
2022-01-10T14:00:00Z,0,0,71.54282627,10.348286
2022-01-10T15:00:00Z,0,0,74.41864847,9.106078
2022-01-10T16:00:00Z,4.496862683,0.025119,59.70024653,11.08150533
2022-01-10T17:00:00Z,114.2521841,0.050118,53.25858308,9.614317333
2022-01-10T18:00:00Z,302.0624262,0.0126,48.66483827,0
2022-01-10T19:00:00Z,146.3739187,0.0126,62.12160658,0
2022-01-10T20:00:00Z,8.065813167,0.0126,73.54198185,0
2022-01-10T21:00:00Z,0,0.0126,70.978576,0
2022-01-10T22:00:00Z,0,0.0126,53.37362138,0
2022-01-10T23:00:00Z,0,0,21.58226387,0
2022-01-11T00:00:00Z,0,0,9.377746833,0
2022-01-11T01:00:00Z,0,0,26.91192753,0
2022-01-11T02:00:00Z,0,0,34.99527328,0
2022-01-11T03:00:00Z,0,0,40.16776465,0
2022-01-11T04:00:00Z,5.66667E-07,0,45.61811373,0
2022-01-11T05:00:00Z,0.1040002,3.962506,55.27271372,0
2022-01-11T06:00:00Z,0.0840006,3.445853333,56.30476532,0
2022-01-11T07:00:00Z,1.46667E-06,4.762502,51.0780281,7.285525667
2022-01-11T08:00:00Z,1.33333E-07,3.695851333,52.25691017,8.885096667
2022-01-11T09:00:00Z,6.317277883,0,61.05189028,8.380494667
2022-01-11T10:00:00Z,128.370245,3.954300667,53.47940272,0
2022-01-11T11:00:00Z,301.0348583,4.070966333,52.13106915,0
2022-01-11T12:00:00Z,132.1395665,4.795826333,51.9760715,0
2022-01-11T13:00:00Z,7.636127333,0,54.08774665,0
2022-01-11T14:00:00Z,0,0,62.78951253,6.893142667
2022-01-11T15:00:00Z,0,0,66.58783367,12.44115633
2022-01-11T16:00:00Z,7.153091883,0.00012,52.55607977,12.807983
2022-01-11T17:00:00Z,117.8449501,0.00012,50.2194059,8.761244
2022-01-11T18:00:00Z,285.3937017,0.0126,51.43807008,0
2022-01-11T19:00:00Z,154.5588098,0.0126,62.32476072,0
2022-01-11T20:00:00Z,12.71136552,0.0126,74.06750675,0
2022-01-11T21:00:00Z,0,0.0126,69.60216988,0
2022-01-11T22:00:00Z,0,0.0126,60.0647531,0
2022-01-11T23:00:00Z,0,0,23.3486672,0
2022-01-12T00:00:00Z,0,0,7.703595433,0
2022-01-12T01:00:00Z,0,0,23.6944448,0
2022-01-12T02:00:00Z,0,0,37.79361365,0
2022-01-12T03:00:00Z,0,0,40.80193317,0
2022-01-12T04:00:00Z,1.66667E-07,0,45.22295212,0
2022-01-12T05:00:00Z,0.043000733,4.779166667,53.29271442,0
2022-01-12T06:00:00Z,0.1020003,4.345837333,53.65878253,0
2022-01-12T07:00:00Z,0.035001367,3.179193667,50.72135433,9.193643
2022-01-12T08:00:00Z,3.33E-08,3.712518,50.58607293,11.63644333
2022-01-12T09:00:00Z,9.1506924,0,55.5085667,7.165505667
2022-01-12T10:00:00Z,140.6132171,4.079290667,57.53689168,0
2022-01-12T11:00:00Z,301.897493,3.529305667,56.86272268,0
2022-01-12T12:00:00Z,118.5897106,4.962498,53.69689323,0
2022-01-12T13:00:00Z,5.505279667,0,51.1610795,0
2022-01-12T14:00:00Z,0,0,62.71284652,8.357137333
2022-01-12T15:00:00Z,0,0,63.40866335,9.999295333
2022-01-12T16:00:00Z,5.290280283,0.050118,51.16441422,10.45733567
2022-01-12T17:00:00Z,128.350728,0.050118,53.35940213,9.297680667
2022-01-12T18:00:00Z,307.0444253,0.0126,49.27766215,0
2022-01-12T19:00:00Z,131.9398104,0.0126,61.21394055,0
2022-01-12T20:00:00Z,4.817683283,0.0126,69.99125023,0
2022-01-12T21:00:00Z,0,0.0126,67.68199287,0
2022-01-12T22:00:00Z,0,0.0126,56.31358593,0
2022-01-12T23:00:00Z,0,0,21.05066162,0
2022-01-13T00:00:00Z,0,0,8.9469273,0
2022-01-13T01:00:00Z,0,0,23.81444068,0
2022-01-13T02:00:00Z,0,0,35.59610277,0
2022-01-13T03:00:00Z,0,0,43.12693163,0
2022-01-13T04:00:00Z,0,0,45.38286733,0
2022-01-13T05:00:00Z,0.050000333,3.629188667,51.50514432,0
2022-01-13T06:00:00Z,0.12,4.195845333,54.97595188,0
2022-01-13T07:00:00Z,0.010001833,4.395837333,50.44627987,7.188204667
2022-01-13T08:00:00Z,6.66667E-07,4.529161667,51.25441182,9.691849333
2022-01-13T09:00:00Z,10.54817588,0,53.72773802,9.471918333
2022-01-13T10:00:00Z,135.907608,3.98763,55.63023068,0
2022-01-13T11:00:00Z,301.330845,4.162634,52.30523835,0
2022-01-13T12:00:00Z,127.0636057,3.76251,53.70856387,0
2022-01-13T13:00:00Z,2.256215567,0,53.3410658,0
2022-01-13T14:00:00Z,0,0,61.21033443,8.506224
2022-01-13T15:00:00Z,0,0,62.51282697,10.85491067
2022-01-13T16:00:00Z,5.830744067,0.00012,52.12024458,10.97978867
2022-01-13T17:00:00Z,127.2099213,0.025119,51.80107895,8.843442
2022-01-13T18:00:00Z,303.7071263,0.0126,54.27233068,0
2022-01-13T19:00:00Z,133.5451588,0.0126,64.2541809,0
2022-01-13T20:00:00Z,5.996500433,0.0126,72.23142437,0
2022-01-13T21:00:00Z,0,0.0126,71.62532115,0
2022-01-13T22:00:00Z,0,0.0126,60.6846666,0
2022-01-13T23:00:00Z,0,0,23.82650083,0
2022-01-14T00:00:00Z,0,0,0,0
2022-01-14T01:00:00Z,0,0,0,0
2022-01-14T02:00:00Z,0,0,0,0
2022-01-14T03:00:00Z,0,0,0,0
2022-01-14T04:00:00Z,3.83333E-07,0,0,0
2022-01-14T05:00:00Z,0.058000783,3.962515,0,0
2022-01-14T06:00:00Z,0.095000417,4.745835333,0,0
2022-01-14T07:00:00Z,0.0300006,4.162514,0,8.312915667
2022-01-14T08:00:00Z,0,5.012493,0,11.44978367
2022-01-14T09:00:00Z,6.613515033,0,0,9.237721667
2022-01-14T10:00:00Z,124.6932806,3.554300667,0,0
2022-01-14T11:00:00Z,293.9570476,3.862633,0,0
2022-01-14T12:00:00Z,142.3638835,3.362516,0,0
2022-01-14T13:00:00Z,7.285339783,0,0,0
2022-01-14T14:00:00Z,0,0,0,5.365151333
2022-01-14T15:00:00Z,0,0,0,9.849994667
2022-01-14T16:00:00Z,7.434023717,0.00012,0,12.38628433
2022-01-14T17:00:00Z,130.6885737,0.025119,0,10.22922033
2022-01-14T18:00:00Z,292.64328,0.0126,0,0
2022-01-14T19:00:00Z,133.9827065,0.0126,0,0
2022-01-14T20:00:00Z,9.86896305,0.0126,0,0
2022-01-14T21:00:00Z,0,0.0126,0,0
2022-01-14T22:00:00Z,0,0.0126,0,0
2022-01-14T23:00:00Z,0,0,0,0
2022-01-15T00:00:00Z,0,0,11.60358972,0
2022-01-15T01:00:00Z,0,0,28.30526755,0
2022-01-15T02:00:00Z,0,0,36.87193792,0
2022-01-15T03:00:00Z,0,0,47.64774383,0
2022-01-15T04:00:00Z,5.83333E-07,0,53.28842812,0
2022-01-15T05:00:00Z,0.022001083,4.895818333,54.614381,0
2022-01-15T06:00:00Z,0.12,3.679187667,59.92868787,0
2022-01-15T07:00:00Z,0.04100115,3.412529,52.6511789,6.895700667
2022-01-15T08:00:00Z,3.33E-08,4.145848333,48.05773893,12.76703967
2022-01-15T09:00:00Z,8.3476124,0,51.76023352,5.989741333
2022-01-15T10:00:00Z,141.4884844,3.887622,53.18606362,0
2022-01-15T11:00:00Z,297.5781113,4.220960333,50.11524157,0
2022-01-15T12:00:00Z,122.041211,4.395842333,48.83358225,0
2022-01-15T13:00:00Z,6.839627517,0,47.10359203,0
2022-01-15T14:00:00Z,0,0,62.4786831,9.326157
2022-01-15T15:00:00Z,0,0,68.5694998,11.565746
2022-01-15T16:00:00Z,9.877943483,0.025119,54.3794188,11.36409533
2022-01-15T17:00:00Z,126.3183245,0.025119,51.49858058,8.394501333
2022-01-15T18:00:00Z,308.6720555,0.0126,47.94433182,0
2022-01-15T19:00:00Z,129.1164051,0.0126,58.3603625,0
2022-01-15T20:00:00Z,2.513930417,0.0126,67.16758933,0
2022-01-15T21:00:00Z,0,0.0126,61.5166042,0
2022-01-15T22:00:00Z,0,0.0126,55.50783608,0
2022-01-15T23:00:00Z,0,0,22.99156717,0
2022-01-16T00:00:00Z,0,0,6.71776145,0
2022-01-16T01:00:00Z,0,0,21.62944195,0
2022-01-16T02:00:00Z,0,0,32.322776,0
2022-01-16T03:00:00Z,0,0,40.82859075,0
2022-01-16T04:00:00Z,0,0,43.5191926,0
2022-01-16T05:00:00Z,0.0310011,4.51251,46.28347153,0
2022-01-16T06:00:00Z,0.113000117,4.112519,50.91719807,0
2022-01-16T07:00:00Z,0.0380008,3.912505,50.63019208,8.463864
2022-01-16T08:00:00Z,1.67E-08,3.962507,53.36856817,10.476019
2022-01-16T09:00:00Z,8.533541833,0,55.95022663,7.413903
2022-01-16T10:00:00Z,139.2840503,4.545958333,54.50023165,0
2022-01-16T11:00:00Z,301.3943121,3.020979333,56.17689707,0
2022-01-16T12:00:00Z,121.0400763,4.545830333,55.55189397,0
2022-01-16T13:00:00Z,4.871693267,0,48.56774953,0
2022-01-16T14:00:00Z,0,0,56.73701498,8.880894
2022-01-16T15:00:00Z,0,0,56.00117783,12.00969167
2022-01-16T16:00:00Z,7.433692833,0.075117,51.27025683,10.84908133
2022-01-16T17:00:00Z,128.8039249,0.00012,61.6768983,7.910328667
2022-01-16T18:00:00Z,292.7909804,0.0126,65.89230735,0
2022-01-16T19:00:00Z,139.2946183,0.0126,73.4325124,0
2022-01-16T20:00:00Z,7.6602091,0.0126,78.2680072,0
2022-01-16T21:00:00Z,0,0.0126,70.91423017,0
2022-01-16T22:00:00Z,0,0.0126,54.57509338,0
2022-01-16T23:00:00Z,0,0,20.64657873,0
2022-01-17T00:00:00Z,0,0,9.572749267,0
2022-01-17T01:00:00Z,0,0,26.02942917,0
2022-01-17T02:00:00Z,0,0,34.6294427,0
2022-01-17T03:00:00Z,0,0,43.19108953,0
2022-01-17T04:00:00Z,0.00000045,0,49.49953295,0
2022-01-17T05:00:00Z,0.041000783,4.245842333,53.39854963,0
2022-01-17T06:00:00Z,0.10500025,3.712516,59.20777187,0
2022-01-17T07:00:00Z,0.0340011,3.962512,55.04017807,9.672792667
2022-01-17T08:00:00Z,2.83333E-07,3.312522,57.3902286,11.78394833
2022-01-17T09:00:00Z,6.885926267,0,56.51439722,8.925368667
2022-01-17T10:00:00Z,114.5012987,3.854301667,55.15356102,0
2022-01-17T11:00:00Z,301.6163598,5.495941333,53.90606355,0
2022-01-17T12:00:00Z,144.5691143,4.079171667,51.85690387,0
2022-01-17T13:00:00Z,7.816410817,0,54.35608057,0
2022-01-17T14:00:00Z,0,0,64.65785152,6.722265333
2022-01-17T15:00:00Z,0,0,66.59700328,8.83593
2022-01-17T16:00:00Z,11.90774385,0.025119,50.15025627,9.949228333
2022-01-17T17:00:00Z,128.6776549,0.00012,48.44858488,10.10757867
2022-01-17T18:00:00Z,293.3394476,0.0126,50.36349795,0
2022-01-17T19:00:00Z,137.2166889,0.0126,58.60844005,0
2022-01-17T20:00:00Z,5.224018833,0.0126,64.25341873,0
2022-01-17T21:00:00Z,0,0.0126,65.98132252,0
2022-01-17T22:00:00Z,0,0.0126,55.96785455,0
2022-01-17T23:00:00Z,0,0,20.28725433,0
2022-01-18T00:00:00Z,0,0,11.00941402,0
2022-01-18T01:00:00Z,0,0,28.86692587,0
2022-01-18T02:00:00Z,0,0,39.82359292,0
2022-01-18T03:00:00Z,0,0,47.98107717,0
2022-01-18T04:00:00Z,0.0000003,0,51.81210265,0
2022-01-18T05:00:00Z,0.006001417,3.729180667,54.07945963,0
2022-01-18T06:00:00Z,0.09300045,3.912511,53.81436417,0
2022-01-18T07:00:00Z,0.08100065,3.61252,54.07267982,7.099885333
2022-01-18T08:00:00Z,0.0000006,3.845848333,55.62690387,10.94563
2022-01-18T09:00:00Z,7.401893967,0,53.54357563,11.075807
2022-01-18T10:00:00Z,116.7575443,4.087629,53.03024317,0
2022-01-18T11:00:00Z,310.0339888,4.470952333,56.09023478,0
2022-01-18T12:00:00Z,137.5725867,4.979166667,54.48524128,0
2022-01-18T13:00:00Z,4.333512633,0,56.4019141,0
2022-01-18T14:00:00Z,0,0,66.16784132,6.264811333
2022-01-18T15:00:00Z,0,0,68.747822,10.873306
2022-01-18T16:00:00Z,8.2927308,0.050118,53.77441738,9.665004667
2022-01-18T17:00:00Z,127.8615973,0.00012,44.80108835,9.678562
2022-01-18T18:00:00Z,299.3301605,0.0126,44.7148395,0
2022-01-18T19:00:00Z,136.1042417,0.0126,61.0801062,0
2022-01-18T20:00:00Z,5.69175145,0.0126,69.28425102,0
2022-01-18T21:00:00Z,0,0.0126,63.54175012,0
2022-01-18T22:00:00Z,0,0.0126,58.16934858,0
2022-01-18T23:00:00Z,0,0,22.49425628,0
2022-01-19T00:00:00Z,0,0,7.922759733,0
2022-01-19T01:00:00Z,0,0,24.98943927,0
2022-01-19T02:00:00Z,0,0,36.48194472,0
2022-01-19T03:00:00Z,0,0,47.53942782,0
2022-01-19T04:00:00Z,0.00000035,0,49.7952011,0
